30960,2021/02/16,3,Ustna,5,10,36,99,16
30961,2021/02/8,3,Egzamin,10,16,32,63,19
30962,2021/02/3,2,Egzamin,19,2,23,15,10
30963,2021/02/27,3,Kolokwium,2,15,22,96,25
30964,2021/02/19,2,Kolokwium,12,16,15,28,24
30965,2021/02/26,5,Ustna,1,6,5,51,11
30966,2021/02/6,4,Egzamin,17,5,4,41,3
30967,2021/02/25,5,Prezentacja,15,18,39,94,19
30968,2021/02/7,5,Egzamin,13,14,47,77,28
30969,2021/02/26,5,Prezentacja,14,13,3,5,34
30970,2021/02/5,2,Egzamin,16,16,11,82,12
30971,2021/02/10,5,Egzamin,15,11,36,69,32
30972,2021/02/8,3,Ustna,8,7,31,80,20
30973,2021/02/17,3,Kolokwium,7,17,2,15,14
30974,2021/02/13,3,Prezentacja,4,18,5,11,6
30975,2021/02/1,3,Ustna,19,17,22,97,14
30976,2021/02/5,2,Kolokwium,16,12,38,43,25
30977,2021/02/23,3,Ustna,8,11,25,39,17
30978,2021/02/1,5,Prezentacja,17,3,42,94,15
30979,2021/02/3,3,Prezentacja,10,1,21,82,40
30980,2021/02/27,4,Egzamin,1,13,27,1,2
30981,2021/02/27,4,Egzamin,15,15,2,32,19
30982,2021/02/22,2,Ustna,12,5,18,36,9
30983,2021/02/23,4,Kolokwium,4,2,25,33,35
30984,2021/02/17,2,Ustna,15,17,23,53,23
30985,2021/02/2,3,Egzamin,18,20,35,18,26
30986,2021/02/8,3,Ustna,12,17,20,69,4
30987,2021/02/2,3,Kolokwium,18,5,25,52,1
30988,2021/02/8,4,Kolokwium,3,20,18,69,33
30989,2021/02/19,4,Prezentacja,8,3,5,81,40
30990,2021/02/22,3,Kolokwium,1,10,42,94,39
30991,2021/02/8,4,Prezentacja,11,10,14,8,9
30992,2021/02/11,2,Prezentacja,12,11,36,12,7
30993,2021/02/27,3,Prezentacja,18,11,47,76,36
30994,2021/02/1,4,Kolokwium,4,2,26,73,10
30995,2021/02/4,3,Prezentacja,11,16,33,74,35
30996,2021/02/27,3,Kolokwium,18,10,5,14,17
30997,2021/02/17,4,Kolokwium,19,13,27,89,39
30998,2021/02/12,4,Egzamin,12,9,45,8,29
30999,2021/02/15,4,Kolokwium,18,12,39,48,8
31000,2021/02/24,5,Egzamin,5,12,28,7,23
31001,2021/02/10,3,Kolokwium,7,13,47,3,39
31002,2021/02/16,5,Prezentacja,1,16,11,25,9
31003,2021/02/20,2,Kolokwium,9,17,27,100,7
31004,2021/02/17,2,Ustna,18,10,18,51,2
31005,2021/02/26,3,Prezentacja,10,14,36,35,31
31006,2021/02/8,5,Ustna,11,19,11,90,21
31007,2021/02/28,2,Prezentacja,19,4,20,93,16
31008,2021/02/15,3,Egzamin,17,8,31,42,1
31009,2021/02/24,5,Prezentacja,9,4,18,99,36
31010,2021/02/9,5,Kolokwium,11,9,39,26,9
31011,2021/02/2,4,Prezentacja,17,4,25,26,36
31012,2021/02/17,3,Ustna,8,13,11,9,5
31013,2021/02/20,5,Egzamin,7,12,1,12,16
31014,2021/02/11,4,Kolokwium,8,11,5,96,21
31015,2021/02/3,4,Kolokwium,18,18,3,65,10
31016,2021/02/28,4,Egzamin,17,5,14,42,12
31017,2021/02/15,3,Egzamin,13,14,9,18,18
31018,2021/02/17,4,Egzamin,7,16,14,58,26
31019,2021/02/27,2,Kolokwium,6,1,10,37,34
31020,2021/02/15,4,Ustna,19,13,15,34,24
31021,2021/02/13,2,Ustna,1,17,1,98,18
31022,2021/02/24,3,Ustna,11,5,42,71,40
31023,2021/02/17,5,Ustna,9,6,38,38,12
31024,2021/02/23,5,Egzamin,15,17,7,42,17
31025,2021/02/6,4,Kolokwium,17,6,34,62,25
31026,2021/02/23,2,Kolokwium,20,18,33,91,37
31027,2021/02/1,3,Ustna,8,17,31,96,33
31028,2021/02/24,5,Ustna,11,12,30,56,5
31029,2021/02/28,3,Prezentacja,17,4,36,56,14
31030,2021/02/23,5,Egzamin,10,14,26,74,35
31031,2021/02/8,2,Egzamin,10,13,12,3,8
31032,2021/02/17,4,Egzamin,1,15,12,98,14
31033,2021/02/14,4,Ustna,7,4,31,18,17
31034,2021/02/27,4,Prezentacja,2,17,14,40,17
31035,2021/02/18,3,Prezentacja,15,7,39,51,18
31036,2021/02/18,4,Kolokwium,13,9,9,54,20
31037,2021/02/2,3,Egzamin,17,2,27,94,3
31038,2021/02/12,2,Ustna,15,13,21,45,7
31039,2021/02/6,5,Egzamin,20,14,6,32,22
31040,2021/02/24,3,Prezentacja,14,11,13,14,13
31041,2021/02/5,3,Prezentacja,3,5,47,22,35
31042,2021/02/13,5,Egzamin,1,19,23,73,30
31043,2021/02/21,2,Egzamin,12,7,2,70,36
31044,2021/02/15,3,Egzamin,4,1,15,61,11
31045,2021/02/26,2,Kolokwium,7,6,37,76,17
31046,2021/02/11,3,Prezentacja,13,17,28,45,21
31047,2021/02/7,4,Kolokwium,7,9,18,17,4
31048,2021/02/26,2,Ustna,19,6,24,46,5
31049,2021/02/25,2,Egzamin,11,12,19,27,22
31050,2021/02/18,5,Kolokwium,6,15,44,43,29
31051,2021/02/23,4,Egzamin,5,1,32,66,23
31052,2021/02/26,5,Prezentacja,16,11,48,87,28
31053,2021/02/24,4,Kolokwium,7,3,18,79,25
31054,2021/02/17,2,Egzamin,4,13,30,16,28
31055,2021/02/9,2,Kolokwium,15,15,2,99,36
31056,2021/02/27,3,Kolokwium,10,3,15,99,31
31057,2021/02/12,4,Egzamin,9,9,41,68,34
31058,2021/02/25,4,Ustna,12,18,43,81,12
31059,2021/02/2,2,Kolokwium,1,18,33,38,27
31060,2021/02/28,2,Ustna,13,15,28,30,38
31061,2021/02/24,2,Kolokwium,3,12,2,30,1
31062,2021/02/21,5,Egzamin,9,6,11,84,37
31063,2021/02/10,4,Ustna,1,3,5,33,37
31064,2021/02/17,4,Prezentacja,1,10,17,60,18
31065,2021/02/26,5,Egzamin,20,12,3,65,15
31066,2021/02/14,3,Prezentacja,3,2,38,39,29
31067,2021/02/8,3,Kolokwium,1,13,38,70,33
31068,2021/02/7,2,Kolokwium,7,13,4,69,9
31069,2021/02/6,3,Kolokwium,5,2,38,73,27
31070,2021/02/27,4,Kolokwium,11,10,36,56,6
31071,2021/02/9,5,Kolokwium,16,17,11,27,23
31072,2021/02/10,4,Ustna,3,3,46,69,29
31073,2021/02/25,2,Egzamin,12,14,1,54,14
31074,2021/02/17,5,Prezentacja,20,17,44,17,8
31075,2021/02/28,4,Egzamin,18,10,46,90,40
31076,2021/02/13,2,Prezentacja,11,13,39,69,38
31077,2021/02/7,3,Kolokwium,11,15,44,4,22
31078,2021/02/20,5,Kolokwium,6,12,39,29,25
31079,2021/02/10,4,Kolokwium,16,1,5,38,27
31080,2021/02/25,3,Egzamin,5,11,7,79,11
31081,2021/02/15,2,Egzamin,2,14,17,88,21
31082,2021/02/15,2,Prezentacja,13,18,13,100,3
31083,2021/02/3,3,Egzamin,1,17,9,51,24
31084,2021/02/26,5,Kolokwium,20,16,37,8,4
31085,2021/02/18,2,Egzamin,20,2,22,68,19
31086,2021/02/23,2,Kolokwium,18,16,38,74,21
31087,2021/02/26,4,Egzamin,6,7,2,73,15
31088,2021/02/19,2,Ustna,5,16,42,97,25
31089,2021/02/15,5,Prezentacja,13,12,21,37,39
31090,2021/02/19,2,Prezentacja,16,18,42,54,40
31091,2021/02/11,2,Prezentacja,5,11,39,15,1
31092,2021/02/8,3,Prezentacja,14,9,14,84,11
31093,2021/02/7,5,Egzamin,9,19,20,24,33
31094,2021/02/28,2,Egzamin,20,19,32,50,11
31095,2021/02/4,2,Egzamin,12,20,18,87,21
31096,2021/02/10,4,Prezentacja,17,8,25,75,33
31097,2021/02/18,3,Ustna,13,4,27,19,17
31098,2021/02/9,2,Ustna,20,19,18,34,6
31099,2021/02/10,4,Ustna,3,15,25,33,28
31100,2021/02/5,4,Egzamin,6,4,3,8,11
31101,2021/02/15,3,Prezentacja,20,14,20,84,23
31102,2021/02/11,5,Egzamin,6,15,22,4,9
31103,2021/02/8,4,Ustna,4,15,37,91,21
31104,2021/02/4,5,Kolokwium,20,3,3,21,2
31105,2021/02/14,4,Kolokwium,6,15,38,6,4
31106,2021/02/17,5,Kolokwium,6,3,5,1,5
31107,2021/02/27,5,Kolokwium,13,17,30,2,24
31108,2021/02/28,5,Kolokwium,11,5,3,13,37
31109,2021/02/8,4,Kolokwium,16,4,24,76,16
31110,2021/02/12,4,Prezentacja,3,18,7,25,9
31111,2021/02/18,5,Kolokwium,14,13,28,38,13
31112,2021/02/8,5,Ustna,3,19,9,87,12
31113,2021/02/17,5,Prezentacja,20,11,3,48,25
31114,2021/02/4,3,Kolokwium,17,5,19,76,38
31115,2021/02/7,2,Prezentacja,1,2,6,4,21
31116,2021/02/9,5,Ustna,9,17,46,9,7
31117,2021/02/8,4,Egzamin,9,16,47,45,33
31118,2021/02/8,5,Ustna,20,16,2,55,2
31119,2021/02/14,5,Prezentacja,8,16,22,70,39
31120,2021/02/18,5,Prezentacja,15,10,26,46,7
31121,2021/02/6,5,Ustna,20,14,4,83,15
31122,2021/02/1,4,Prezentacja,20,6,45,60,15
31123,2021/02/5,2,Ustna,18,16,2,5,11
31124,2021/02/4,4,Prezentacja,12,7,36,62,11
31125,2021/02/3,4,Ustna,15,14,41,18,28
31126,2021/02/10,2,Kolokwium,2,3,26,89,5
31127,2021/02/1,4,Ustna,8,10,35,78,18
31128,2021/02/27,4,Prezentacja,1,3,38,21,12
31129,2021/02/6,4,Egzamin,13,4,24,30,31
31130,2021/02/16,5,Ustna,2,20,17,36,18
31131,2021/02/12,5,Egzamin,17,5,32,87,19
31132,2021/02/6,3,Prezentacja,8,11,38,51,17
31133,2021/02/11,2,Egzamin,7,3,7,39,16
31134,2021/02/22,3,Prezentacja,18,5,28,99,8
31135,2021/02/18,3,Egzamin,13,18,35,34,38
31136,2021/02/26,2,Egzamin,8,6,13,80,10
31137,2021/02/23,3,Ustna,12,7,47,25,7
31138,2021/02/5,5,Egzamin,20,9,33,5,30
31139,2021/02/11,3,Kolokwium,16,8,34,82,12
31140,2021/02/22,4,Egzamin,14,1,19,5,7
31141,2021/02/2,5,Ustna,8,1,7,37,5
31142,2021/02/1,2,Kolokwium,7,17,10,13,29
31143,2021/02/14,5,Kolokwium,3,4,7,63,20
31144,2021/02/7,3,Egzamin,9,4,31,48,9
31145,2021/02/15,4,Prezentacja,3,17,9,21,17
31146,2021/02/5,4,Ustna,20,16,29,85,28
31147,2021/02/11,4,Prezentacja,1,6,8,4,14
31148,2021/02/24,5,Egzamin,17,18,27,70,15
31149,2021/02/7,2,Prezentacja,18,2,27,22,11
31150,2021/02/5,5,Prezentacja,6,3,19,8,19
31151,2021/02/23,2,Prezentacja,6,1,29,71,10
31152,2021/02/22,4,Egzamin,18,4,45,96,1
31153,2021/02/9,5,Kolokwium,16,1,7,53,12
31154,2021/02/19,2,Egzamin,1,13,19,42,27
31155,2021/02/22,5,Egzamin,15,17,32,87,25
31156,2021/02/13,2,Prezentacja,5,17,30,12,32
31157,2021/02/2,2,Egzamin,17,2,19,56,27
31158,2021/02/28,3,Kolokwium,13,19,7,7,2
31159,2021/02/27,2,Egzamin,15,11,8,48,2
31160,2021/02/24,3,Prezentacja,13,6,38,44,35
31161,2021/02/9,5,Ustna,14,20,24,9,32
31162,2021/02/27,4,Ustna,3,17,37,27,27
31163,2021/02/7,5,Kolokwium,6,15,44,46,22
31164,2021/02/3,5,Prezentacja,7,10,29,42,2
31165,2021/02/7,2,Kolokwium,2,15,29,50,28
31166,2021/02/10,4,Ustna,2,14,38,54,11
31167,2021/02/5,2,Kolokwium,17,20,21,38,12
31168,2021/02/15,2,Prezentacja,9,10,26,96,30
31169,2021/02/16,5,Ustna,1,4,12,57,6
31170,2021/02/13,5,Prezentacja,10,15,34,8,28
31171,2021/02/2,4,Ustna,11,11,27,78,20
31172,2021/02/28,4,Ustna,9,14,23,57,38
31173,2021/02/3,5,Ustna,12,11,43,33,14
31174,2021/02/25,5,Prezentacja,8,7,1,42,13
31175,2021/02/9,5,Kolokwium,20,8,5,59,30
31176,2021/02/25,5,Ustna,19,17,42,76,26
31177,2021/02/13,4,Prezentacja,18,11,35,50,37
31178,2021/02/14,5,Egzamin,3,15,26,70,22
31179,2021/02/19,3,Ustna,9,18,29,33,27
31180,2021/02/19,2,Kolokwium,9,19,28,71,11
31181,2021/02/17,4,Ustna,15,17,12,79,10
31182,2021/02/7,4,Egzamin,19,10,7,77,8
31183,2021/02/12,3,Ustna,9,13,25,21,26
31184,2021/02/22,2,Egzamin,9,13,37,89,16
31185,2021/02/8,2,Prezentacja,15,12,30,58,13
31186,2021/02/13,4,Kolokwium,1,5,46,12,10
31187,2021/02/11,5,Prezentacja,12,10,18,9,19
31188,2021/02/5,3,Egzamin,19,3,12,46,25
31189,2021/02/9,5,Ustna,19,9,16,86,6
31190,2021/02/19,3,Kolokwium,8,12,8,21,12
31191,2021/02/8,4,Ustna,18,5,16,15,31
31192,2021/02/4,3,Prezentacja,5,5,43,54,14
31193,2021/02/25,3,Prezentacja,2,7,44,67,6
31194,2021/02/10,3,Kolokwium,20,10,29,86,15
31195,2021/02/25,2,Prezentacja,12,17,27,21,13
31196,2021/02/12,3,Ustna,9,9,24,61,8
31197,2021/02/28,2,Ustna,5,15,8,65,20
31198,2021/02/13,2,Kolokwium,2,4,36,49,26
31199,2021/02/27,5,Ustna,1,19,27,45,29
31200,2021/02/13,3,Kolokwium,14,6,28,79,6
31201,2021/02/17,3,Prezentacja,3,5,29,13,17
31202,2021/02/25,5,Kolokwium,17,5,7,24,5
31203,2021/02/13,2,Ustna,14,2,23,2,8
31204,2021/02/14,3,Kolokwium,13,2,15,17,9
31205,2021/02/4,2,Ustna,16,12,35,9,12
31206,2021/02/26,3,Ustna,9,6,12,54,17
31207,2021/02/9,5,Kolokwium,14,15,8,71,5
31208,2021/02/12,3,Egzamin,9,9,24,17,39
31209,2021/02/23,3,Prezentacja,16,5,17,82,37
31210,2021/02/23,2,Ustna,18,10,28,79,13
31211,2021/02/7,2,Ustna,17,2,6,66,36
31212,2021/02/27,2,Prezentacja,6,20,17,88,2
31213,2021/02/23,2,Ustna,16,19,17,97,4
31214,2021/02/8,4,Kolokwium,9,6,47,43,25
31215,2021/02/28,4,Kolokwium,11,14,9,66,14
31216,2021/02/5,5,Kolokwium,4,15,16,39,34
31217,2021/02/7,2,Ustna,15,19,25,44,34
31218,2021/02/23,2,Kolokwium,1,17,29,18,21
31219,2021/02/4,4,Kolokwium,17,3,9,47,9
31220,2021/02/25,4,Egzamin,8,17,46,8,29
31221,2021/02/1,4,Kolokwium,9,8,2,20,22
31222,2021/02/25,4,Kolokwium,3,8,13,76,18
31223,2021/02/14,3,Egzamin,6,2,29,53,40
31224,2021/02/1,3,Prezentacja,17,3,19,1,29
31225,2021/02/9,4,Kolokwium,7,3,4,18,32
31226,2021/02/5,2,Kolokwium,9,3,8,57,39
31227,2021/02/15,2,Egzamin,10,19,14,92,40
31228,2021/02/6,2,Ustna,4,1,7,56,18
31229,2021/02/28,2,Egzamin,8,4,6,29,17
31230,2021/02/9,3,Kolokwium,5,13,39,97,5
31231,2021/02/6,4,Prezentacja,14,17,5,72,27
31232,2021/02/23,4,Egzamin,3,17,33,75,18
31233,2021/02/10,2,Egzamin,4,2,18,40,8
31234,2021/02/1,5,Egzamin,11,7,32,64,19
31235,2021/02/12,4,Prezentacja,13,9,39,34,40
31236,2021/02/9,2,Prezentacja,12,6,27,61,39
31237,2021/02/10,3,Ustna,16,17,14,45,21
31238,2021/02/14,2,Egzamin,9,8,11,62,25
31239,2021/02/8,5,Kolokwium,19,19,15,48,7
31240,2021/02/15,4,Kolokwium,15,10,27,81,24
31241,2021/02/13,2,Prezentacja,19,11,3,31,16
31242,2021/02/28,3,Prezentacja,13,13,18,23,31
31243,2021/02/23,4,Ustna,5,18,4,19,9
31244,2021/02/22,2,Egzamin,2,6,26,69,38
31245,2021/02/22,4,Kolokwium,17,9,41,18,2
31246,2021/02/2,4,Prezentacja,3,13,43,16,6
31247,2021/02/21,5,Egzamin,17,14,29,19,29
31248,2021/02/1,4,Ustna,11,1,15,92,16
31249,2021/02/18,2,Kolokwium,11,2,24,58,2
31250,2021/02/5,4,Ustna,13,13,31,3,37
31251,2021/02/21,4,Egzamin,2,12,19,49,11
31252,2021/02/1,5,Kolokwium,10,8,20,46,6
31253,2021/02/16,3,Prezentacja,3,3,7,71,17
31254,2021/02/20,5,Kolokwium,13,13,22,50,28
31255,2021/02/12,5,Ustna,13,16,46,43,4
31256,2021/02/26,3,Prezentacja,13,2,47,95,25
31257,2021/02/1,2,Prezentacja,12,3,48,9,14
31258,2021/02/16,5,Kolokwium,15,4,40,19,28
31259,2021/02/17,3,Ustna,12,5,38,71,39
31260,2021/02/27,4,Kolokwium,14,4,42,3,7
31261,2021/02/20,2,Kolokwium,19,12,41,52,25
31262,2021/02/8,5,Egzamin,1,14,13,8,28
31263,2021/02/9,3,Egzamin,10,16,2,96,28
31264,2021/02/21,5,Prezentacja,20,5,43,62,18
31265,2021/02/7,4,Kolokwium,10,7,27,52,34
31266,2021/02/25,5,Prezentacja,9,13,12,8,4
31267,2021/02/27,5,Egzamin,12,16,44,17,20
31268,2021/02/27,5,Kolokwium,12,18,27,37,2
31269,2021/02/23,4,Prezentacja,8,7,14,21,2
31270,2021/02/3,4,Ustna,14,18,14,46,5
31271,2021/02/28,5,Kolokwium,12,18,42,32,14
31272,2021/02/2,2,Prezentacja,5,3,33,50,30
31273,2021/02/22,2,Ustna,9,8,9,7,8
31274,2021/02/13,4,Kolokwium,17,8,28,84,30
31275,2021/02/7,3,Kolokwium,8,18,21,36,2
31276,2021/02/17,2,Kolokwium,11,15,23,94,22
31277,2021/02/24,5,Egzamin,2,20,38,55,29
31278,2021/02/3,3,Egzamin,12,5,27,77,39
31279,2021/02/22,2,Prezentacja,16,7,5,25,9
31280,2021/02/5,3,Prezentacja,14,14,35,94,34
31281,2021/02/16,3,Egzamin,10,12,27,11,15
31282,2021/02/11,2,Prezentacja,18,17,6,49,32
31283,2021/02/22,4,Ustna,6,9,33,27,1
31284,2021/02/9,3,Kolokwium,11,18,30,4,3
31285,2021/02/23,2,Kolokwium,18,15,33,17,32
31286,2021/02/18,5,Kolokwium,16,5,4,24,18
31287,2021/02/13,3,Egzamin,17,6,19,34,13
31288,2021/02/27,2,Prezentacja,1,13,16,50,8
31289,2021/02/5,3,Kolokwium,12,15,32,15,8
31290,2021/02/27,4,Egzamin,16,5,12,54,4
31291,2021/02/7,4,Prezentacja,10,15,17,70,34
31292,2021/02/12,2,Kolokwium,17,11,1,82,33
31293,2021/02/1,2,Ustna,14,20,48,83,29
31294,2021/02/16,2,Prezentacja,1,8,39,95,31
31295,2021/02/3,2,Kolokwium,6,7,4,63,34
31296,2021/02/26,5,Ustna,13,1,8,90,15
31297,2021/02/3,2,Ustna,8,19,8,92,33
31298,2021/02/17,5,Ustna,3,7,29,67,10
31299,2021/02/18,3,Egzamin,6,11,4,33,28
31300,2021/02/5,5,Egzamin,19,10,30,57,9
31301,2021/02/1,5,Prezentacja,8,12,17,81,19
31302,2021/02/15,3,Egzamin,11,17,38,87,13
31303,2021/02/16,5,Kolokwium,2,14,25,5,32
31304,2021/02/4,4,Kolokwium,3,7,12,34,31
31305,2021/02/8,5,Ustna,16,10,35,24,4
31306,2021/02/10,5,Prezentacja,20,3,25,5,24
31307,2021/02/28,2,Kolokwium,12,14,26,97,39
31308,2021/02/16,3,Prezentacja,3,8,40,7,9
31309,2021/02/7,3,Prezentacja,11,2,38,56,11
31310,2021/02/5,3,Kolokwium,18,8,16,70,20
31311,2021/02/14,3,Ustna,14,3,17,30,8
31312,2021/02/1,5,Egzamin,9,16,10,23,8
31313,2021/02/7,3,Prezentacja,10,11,34,49,8
31314,2021/02/25,4,Prezentacja,18,5,33,67,16
31315,2021/02/27,3,Kolokwium,7,18,20,93,35
31316,2021/02/10,4,Kolokwium,9,20,44,30,11
31317,2021/02/15,5,Egzamin,8,10,31,3,20
31318,2021/02/13,2,Ustna,19,6,5,74,4
31319,2021/02/3,5,Ustna,12,3,44,100,9
31320,2021/02/7,2,Prezentacja,5,7,20,76,35
31321,2021/02/25,4,Prezentacja,17,11,36,54,21
31322,2021/02/6,3,Egzamin,9,10,20,73,9
31323,2021/02/17,4,Kolokwium,4,1,32,37,33
31324,2021/02/21,4,Egzamin,19,6,12,73,31
31325,2021/02/17,2,Egzamin,9,1,42,66,37
31326,2021/02/7,4,Ustna,17,17,21,7,6
31327,2021/02/10,2,Ustna,19,1,42,18,35
31328,2021/02/28,2,Kolokwium,6,5,10,33,15
31329,2021/02/12,5,Ustna,13,20,41,39,28
31330,2021/02/21,5,Egzamin,13,17,34,55,19
31331,2021/02/5,5,Kolokwium,17,18,32,93,40
31332,2021/02/23,4,Ustna,19,14,38,33,27
31333,2021/02/2,2,Prezentacja,12,5,25,5,9
31334,2021/02/8,5,Ustna,12,15,17,27,17
31335,2021/02/3,5,Kolokwium,19,9,28,77,39
31336,2021/02/15,2,Prezentacja,17,16,10,15,12
31337,2021/02/2,5,Ustna,15,16,17,61,4
31338,2021/02/3,2,Egzamin,3,10,43,98,14
31339,2021/02/24,4,Egzamin,4,6,20,46,8
31340,2021/02/24,3,Egzamin,20,17,44,20,9
31341,2021/02/17,5,Prezentacja,8,16,27,33,13
31342,2021/02/10,2,Ustna,4,8,24,44,13
31343,2021/02/3,5,Kolokwium,16,12,16,48,4
31344,2021/02/20,4,Kolokwium,16,6,38,93,2
31345,2021/02/2,4,Kolokwium,13,2,29,19,37
31346,2021/02/3,2,Egzamin,10,1,47,37,19
31347,2021/02/12,3,Prezentacja,20,20,42,59,1
31348,2021/02/14,5,Ustna,6,10,46,68,40
31349,2021/02/22,4,Ustna,10,5,32,77,19
31350,2021/02/7,2,Ustna,5,18,26,17,2
31351,2021/02/13,3,Egzamin,7,1,40,23,2
31352,2021/02/8,2,Prezentacja,13,6,13,55,10
31353,2021/02/17,2,Egzamin,1,2,12,1,39
31354,2021/02/1,2,Egzamin,18,7,47,88,33
31355,2021/02/3,5,Ustna,6,3,4,48,12
31356,2021/02/3,3,Prezentacja,18,17,26,88,40
31357,2021/02/10,2,Kolokwium,12,5,25,81,34
31358,2021/02/23,5,Kolokwium,8,3,39,54,25
31359,2021/02/5,5,Prezentacja,3,12,36,42,33
31360,2021/02/26,3,Egzamin,7,16,15,73,11
31361,2021/02/17,3,Prezentacja,11,13,14,43,19
31362,2021/02/17,5,Prezentacja,4,14,42,51,8
31363,2021/02/12,2,Kolokwium,16,18,17,45,8
31364,2021/02/18,3,Kolokwium,18,11,2,45,26
31365,2021/02/3,3,Egzamin,8,7,4,74,18
31366,2021/02/20,4,Egzamin,8,14,48,47,8
31367,2021/02/3,2,Kolokwium,4,5,2,61,17
31368,2021/02/2,3,Kolokwium,3,9,28,36,21
31369,2021/02/8,4,Ustna,9,10,20,29,39
31370,2021/02/16,3,Ustna,2,1,17,79,25
31371,2021/02/24,3,Egzamin,8,14,17,31,37
31372,2021/02/3,3,Ustna,12,14,37,49,5
31373,2021/02/15,3,Ustna,9,14,35,98,3
31374,2021/02/4,2,Prezentacja,18,3,20,9,34
31375,2021/02/27,2,Egzamin,19,16,36,89,11
31376,2021/02/12,3,Ustna,7,8,21,14,32
31377,2021/02/5,4,Egzamin,1,13,28,32,38
31378,2021/02/25,4,Kolokwium,2,17,2,70,35
31379,2021/02/17,3,Ustna,1,13,20,73,4
31380,2021/02/6,2,Ustna,12,16,4,98,25
31381,2021/02/13,3,Egzamin,12,9,22,83,6
31382,2021/02/6,3,Ustna,12,10,3,27,28
31383,2021/02/18,5,Ustna,7,18,41,49,6
31384,2021/02/13,2,Prezentacja,1,9,25,97,13
31385,2021/02/4,3,Ustna,2,2,8,3,29
31386,2021/02/8,5,Prezentacja,19,8,15,10,6
31387,2021/02/5,2,Egzamin,19,5,27,51,27
31388,2021/02/24,5,Prezentacja,8,16,13,7,14
31389,2021/02/18,5,Ustna,8,13,27,40,18
31390,2021/02/10,3,Egzamin,16,4,46,81,31
31391,2021/02/19,4,Egzamin,8,6,2,13,10
31392,2021/02/8,4,Prezentacja,12,20,40,57,35
31393,2021/02/14,2,Egzamin,8,18,39,78,29
31394,2021/02/13,5,Ustna,2,12,7,67,26
31395,2021/02/4,4,Ustna,11,1,21,65,4
31396,2021/02/12,2,Prezentacja,14,11,18,5,36
31397,2021/02/17,4,Egzamin,20,8,36,30,31
31398,2021/02/1,2,Prezentacja,1,16,3,28,28
31399,2021/02/10,2,Kolokwium,2,20,45,6,16
31400,2021/02/13,5,Prezentacja,17,17,19,12,34
31401,2021/02/10,3,Ustna,8,20,42,10,23
31402,2021/02/13,4,Egzamin,2,8,42,23,39
31403,2021/02/16,5,Prezentacja,4,2,34,64,38
31404,2021/02/6,3,Prezentacja,5,12,18,2,4
31405,2021/02/22,5,Kolokwium,3,17,16,63,30
31406,2021/02/9,5,Egzamin,15,6,36,10,2
31407,2021/02/28,3,Prezentacja,9,17,28,34,7
31408,2021/02/8,2,Prezentacja,10,9,41,36,27
31409,2021/02/28,4,Prezentacja,5,8,31,2,26
31410,2021/02/19,2,Kolokwium,10,13,9,80,14
31411,2021/02/11,2,Egzamin,14,10,19,78,10
31412,2021/02/26,4,Prezentacja,1,14,14,100,21
31413,2021/02/9,2,Prezentacja,18,4,15,69,5
31414,2021/02/20,3,Ustna,7,7,16,21,10
31415,2021/02/4,3,Egzamin,6,8,46,55,39
31416,2021/02/9,5,Prezentacja,13,19,26,84,36
31417,2021/02/8,5,Egzamin,15,18,8,74,15
31418,2021/02/19,4,Prezentacja,13,4,35,21,14
31419,2021/02/19,2,Kolokwium,1,15,38,58,14
31420,2021/02/5,3,Ustna,7,4,4,74,8
31421,2021/02/18,5,Prezentacja,11,5,18,23,22
31422,2021/02/10,4,Egzamin,16,14,24,68,10
31423,2021/02/2,3,Kolokwium,8,17,19,77,16
31424,2021/02/21,4,Ustna,17,16,38,60,7
31425,2021/02/23,4,Kolokwium,14,7,4,26,36
31426,2021/02/9,5,Egzamin,4,10,8,83,15
31427,2021/02/23,5,Ustna,18,8,45,1,20
31428,2021/02/10,2,Kolokwium,1,15,22,25,19
31429,2021/02/18,4,Egzamin,5,1,24,22,24
31430,2021/02/17,5,Kolokwium,2,3,10,80,20
31431,2021/02/18,2,Ustna,19,8,12,54,10
31432,2021/02/7,3,Kolokwium,15,6,45,53,27
31433,2021/02/12,3,Kolokwium,18,17,36,15,11
31434,2021/02/26,5,Kolokwium,1,18,24,12,18
31435,2021/02/20,4,Prezentacja,16,10,24,56,11
31436,2021/02/9,4,Egzamin,13,17,3,95,24
31437,2021/02/20,3,Kolokwium,12,7,1,9,4
31438,2021/02/11,5,Ustna,1,18,8,95,23
31439,2021/02/17,4,Ustna,12,6,40,28,38
31440,2021/02/28,4,Egzamin,1,3,32,1,9
31441,2021/02/19,5,Ustna,12,14,22,7,11
31442,2021/02/5,4,Ustna,11,9,36,46,13
31443,2021/02/4,2,Prezentacja,19,11,21,56,36
31444,2021/02/15,5,Prezentacja,10,1,12,18,38
31445,2021/02/12,4,Kolokwium,16,19,45,11,33
31446,2021/02/27,4,Ustna,18,7,34,75,12
31447,2021/02/1,5,Ustna,13,9,39,90,35
31448,2021/02/26,5,Ustna,9,18,14,26,39
31449,2021/02/4,2,Ustna,15,14,28,56,36
31450,2021/02/22,3,Prezentacja,10,17,10,100,2
31451,2021/02/2,3,Prezentacja,15,6,38,48,21
31452,2021/02/6,5,Ustna,17,3,15,37,21
31453,2021/02/23,5,Kolokwium,2,18,12,43,7
31454,2021/02/17,2,Prezentacja,3,3,6,96,9
